Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather, Q10,,Wind Speed_km/h,Occurance,Q14,,Weather,Countif,Q15,,Wind Speed_km/h,Countif,,Visibility_km,Mean_VisibilityKM,,Press_kPa,,Rel Hum_%,
01-09-2012 10:00,-4.8,-8.3,76,9,16.1,101.64,Snow,0,,,,0,,,,0,,,,,16.1,,,101.64,,76,
01-09-2012 11:00,-3.7,-7.2,77,7,24.1,101.54,Snow,0,,,,0,,,,0,,,,,24.1,,,101.54,,77,
01-09-2012 12:00,-2.5,-6.6,73,9,24.1,101.4,Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.4,,73,
01-09-2012 13:00,-1.7,-5.8,74,7,24.1,101.27,Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.27,,74,
01-09-2012 14:00,-1.4,-5.1,76,7,24.1,101.2,Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.2,,76,
01-09-2012 15:00,-1,-5.1,74,9,24.1,101.13,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.13,,74,
01-09-2012 16:00,-1.3,-5.7,72,11,24.1,101.05,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.05,,72,
01-09-2012 17:00,-1.4,-5.8,72,15,24.1,100.96,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.96,,72,
01-09-2012 18:00,-1,-5.6,71,20,25,100.9,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.9,,71,
01-09-2012 19:00,-1.1,-5.8,70,19,25,100.83,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.83,,70,
01-09-2012 20:00,-1.5,-6.2,70,15,25,100.77,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.77,,70,
01-09-2012 21:00,-1.7,-6.3,71,11,25,100.64,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.64,,71,
01-09-2012 22:00,-0.3,-6.3,64,19,25,100.54,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,100.54,,64,
01-09-2012 23:00,-0.2,-6.1,64,17,25,100.45,Cloudy,0,,,,0,,,,0,,,,,25,,,100.45,,64,
01-10-2012 00:00,2.5,-5.2,57,30,25,100.38,Cloudy,1,,,,0,,,,0,,,,,25,,,100.38,,57,
01-10-2012 01:00,2.3,-3.4,66,35,25,100.28,Snow,1,,,,0,,,,0,,,,,25,,,100.28,,66,
01-10-2012 02:00,1.4,-2.5,75,19,6.4,100.23,Snow,0,,,,0,,,,0,,,,,6.4,,,100.23,,75,
01-10-2012 03:00,1.6,-2,77,28,25,100.16,Snow,1,,,,0,,,,0,,,,,25,,,100.16,,77,
01-10-2012 04:00,1.2,-1.7,81,26,25,100.07,Cloudy,1,,,,0,,,,0,,,,,25,,,100.07,,81,
01-10-2012 05:00,0.8,-1.2,86,30,9.7,100.02,"Rain,Snow",0,,,,0,,,,0,,,,,9.7,,,100.02,,86,
01-10-2012 06:00,0.7,-1.2,87,30,8,100.04,Snow,0,,,,0,,,,0,,,,,8,,,100.04,,87,
01-10-2012 07:00,1.5,-0.7,85,20,8,100.08,Snow,0,,,,0,,,,0,,,,,8,,,100.08,,85,
01-10-2012 08:00,1.2,-1.1,85,24,16.1,100.11,Cloudy,0,,,,0,,,,0,,,,,16.1,,,100.11,,85,
01-10-2012 09:00,1.6,-0.8,84,17,19.3,100.23,Cloudy,0,,,,0,,,,0,,,,,19.3,,,100.23,,84,
01-10-2012 10:00,2,-0.9,81,24,24.1,100.27,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.27,,81,
01-10-2012 11:00,2.6,-1.1,77,22,24.1,100.29,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,100.29,,77,
01-10-2012 12:00,1.4,-3.1,72,30,24.1,100.32,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.32,,72,
01-10-2012 13:00,0.7,-5.4,64,26,24.1,100.36,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.36,,64,
01-10-2012 14:00,-0.2,-6.2,64,26,24.1,100.45,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,100.45,,64,
01-10-2012 15:00,-1.4,-7.9,61,30,24.1,100.65,Mainly Clear,0,,,,0,,,,0,,,,,24.1,,,100.65,,61,
01-10-2012 16:00,-3.1,-10.9,55,30,24.1,100.81,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.81,,55,
01-10-2012 17:00,-4,-12,54,17,24.1,100.91,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.91,,54,
01-10-2012 18:00,-4.9,-12.7,54,15,25,101.04,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.04,,54,
01-10-2012 19:00,-5.7,-13.8,53,15,25,101.15,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.15,,53,
01-10-2012 20:00,-6.4,-14.3,53,13,25,101.24,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.24,,53,
01-10-2012 21:00,-6.6,-13.6,57,9,25,101.32,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.32,,57,
01-10-2012 22:00,-7.3,-14.7,55,13,25,101.34,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.34,,55,
01-10-2012 23:00,-8.6,-15.6,57,19,25,101.44,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.44,,57,
01-11-2012 00:00,-9.5,-16.8,55,17,25,101.43,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.43,,55,
01-11-2012 01:00,-10.7,-17.8,56,17,25,101.49,Clear,0,,,,1,,,,0,,,,,25,,,101.49,,56,
01-11-2012 02:00,-12,-18.9,56,19,25,101.57,Clear,0,,,,1,,,,0,,,,,25,,,101.57,,56,
01-11-2012 03:00,-12.7,-19.4,57,19,25,101.64,Clear,0,,,,1,,,,0,,,,,25,,,101.64,,57,
01-11-2012 04:00,-13.4,-20.1,57,17,25,101.66,Clear,0,,,,1,,,,0,,,,,25,,,101.66,,57,
01-11-2012 05:00,-13.9,-21,55,19,25,101.66,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.66,,55,
01-11-2012 06:00,-14.4,-21.1,57,20,25,101.72,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.72,,57,
01-11-2012 07:00,-14.4,-21,57,13,25,101.77,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.77,,57,
01-11-2012 08:00,-14.7,-21.4,57,15,24.1,101.8,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.8,,57,
01-11-2012 09:00,-14.3,-20.8,58,15,24.1,101.81,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.81,,58,
01-11-2012 10:00,-13.9,-20.9,55,11,19.3,101.89,Cloudy,0,,,,0,,,,0,,,,,19.3,,,101.89,,55,
01-11-2012 11:00,-13.4,-20.8,54,15,24.1,101.78,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.78,,54,
01-11-2012 12:00,-12.7,-20.4,53,17,24.1,101.68,Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.68,,53,
01-11-2012 13:00,-12.2,-20,52,19,24.1,101.63,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.63,,52,
01-11-2012 14:00,-11.4,-19.4,52,20,24.1,101.56,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.56,,52,
01-11-2012 15:00,-11.6,-19.9,50,20,24.1,101.61,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.61,,50,
01-11-2012 16:00,-11.8,-20.9,47,20,24.1,101.6,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.6,,47,
01-11-2012 17:00,-11.9,-20.1,51,26,24.1,101.56,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.56,,51,
01-11-2012 18:00,-12,-19.9,52,24,25,101.51,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.51,,52,
01-11-2012 19:00,-11.8,-19.2,54,30,25,101.43,Mostly Cloudy,1,,,,0,,,,0,,,,,25,,,101.43,,54,
01-11-2012 20:00,-11.2,-18.1,57,24,25,101.4,Cloudy,0,,,,0,,,,0,,,,,25,,,101.4,,57,
01-11-2012 21:00,-11.2,-16.5,65,19,25,101.32,Cloudy,0,,,,0,,,,0,,,,,25,,,101.32,,65,
01-11-2012 22:00,-10.8,-16,65,22,25,101.29,Cloudy,0,,,,0,,,,0,,,,,25,,,101.29,,65,
01-11-2012 23:00,-10.7,-15.7,67,20,25,101.19,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.19,,67,
01-12-2012 00:00,-10,-15.2,66,19,25,101.17,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.17,,66,
01-12-2012 01:00,-9.8,-15.2,65,24,25,101.13,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.13,,65,
01-12-2012 02:00,-9.4,-15,64,26,25,101.08,Cloudy,1,,,,0,,,,0,,,,,25,,,101.08,,64,
01-12-2012 03:00,-9,-14.7,63,33,25,101.02,Cloudy,1,,,,0,,,,0,,,,,25,,,101.02,,63,
01-12-2012 04:00,-8.5,-14.1,64,22,25,100.93,Cloudy,0,,,,0,,,,0,,,,,25,,,100.93,,64,
01-12-2012 05:00,-8,-13.7,64,30,25,100.81,Cloudy,1,,,,0,,,,0,,,,,25,,,100.81,,64,
01-12-2012 06:00,-7.6,-13.1,65,28,25,100.76,Cloudy,1,,,,0,,,,0,,,,,25,,,100.76,,65,
01-12-2012 07:00,-7.3,-12.7,65,28,16.1,100.69,Snow Showers,0,,,,0,,,,0,,,,,16.1,,,100.69,,65,
01-12-2012 08:00,-7.1,-11.3,72,33,6.4,100.61,Snow,0,,,,0,,,,0,,,,,6.4,,,100.61,,72,
01-12-2012 09:00,-6.8,-10.5,75,33,3.2,100.54,Snow,0,,,,0,,,,0,,,,,3.2,,,100.54,,75,
01-12-2012 10:00,-6.2,-9.6,77,35,4.8,100.46,Snow,0,,,,0,,,,0,,,,,4.8,,,100.46,,77,
01-12-2012 11:00,-6,-9.5,76,32,2,100.35,Snow,0,,,,0,,,,0,,,,,2,,,100.35,,76,
01-12-2012 12:00,-5.8,-8.9,79,32,4.8,100.22,Snow,0,,,,0,,,,0,,,,,4.8,,,100.22,,79,
01-12-2012 13:00,-5.8,-8.6,81,33,1.2,100.09,Snow,0,,,,0,,,,0,,,,,1.2,,,100.09,,81,
01-12-2012 14:00,-5.7,-8.5,81,28,1.2,99.97,Snow,0,,,,0,,,,0,,,,,1.2,,,99.97,,81,
01-12-2012 15:00,-5.2,-7.6,83,26,0.8,99.9,Moderate Snow,0,,,,0,,,,0,,,,,0.8,,,99.9,,83,
01-12-2012 16:00,-4.9,-7.3,83,33,0.6,99.88,Moderate Snow,0,,,,0,,,,0,,,,,0.6,,,99.88,,83,
01-12-2012 17:00,-5.1,-7.6,83,33,1,99.83,Snow,0,,,,0,,,,0,,,,,1,,,99.83,,83,
01-12-2012 18:00,-5.4,-8.1,81,35,1.2,99.76,Snow,0,,,,0,,,,0,,,,,1.2,,,99.76,,81,
01-12-2012 19:00,-5,-7.6,82,30,4,99.72,Snow,0,,,,0,,,,0,,,,,4,,,99.72,,82,
01-12-2012 20:00,-5,-7.8,81,28,6.4,99.64,Snow,0,,,,0,,,,0,,,,,6.4,,,99.64,,81,
01-12-2012 21:00,-4.7,-7.6,80,24,6.4,99.56,Snow,0,,,,0,,,,0,,,,,6.4,,,99.56,,80,
01-12-2012 22:00,-4.1,-6.8,81,26,25,99.47,Snow,1,,,,0,,,,0,,,,,25,,,99.47,,81,
01-12-2012 23:00,-4.6,-7,83,28,3.2,99.4,Snow,0,,,,0,,,,0,,,,,3.2,,,99.4,,83,
1/13/2012 0:00,-5.1,-7.5,83,28,2.4,99.3,Snow,0,,,,0,,,,0,,,,,2.4,,,99.3,,83,
1/13/2012 1:00,-5,-7.7,81,24,4.8,99.24,Snow,0,,,,0,,,,0,,,,,4.8,,,99.24,,81,
1/13/2012 2:00,-4.8,-7.5,81,22,25,99.22,Snow,0,,,,0,,,,0,,,,,25,,,99.22,,81,
1/13/2012 3:00,-4.5,-6.9,83,19,4.8,99.19,"Freezing Drizzle,Snow",0,,,,0,,,,0,,,,,4.8,,,99.19,,83,
1/13/2012 4:00,-5,-7.4,83,24,11.3,99.13,Cloudy,0,,,,0,,,,0,,,,,11.3,,,99.13,,83,
1/13/2012 5:00,-5.1,-7.7,82,20,12.9,99.06,Cloudy,0,,,,0,,,,0,,,,,12.9,,,99.06,,82,
1/13/2012 6:00,-5.4,-7.8,83,22,16.1,98.94,Cloudy,0,,,,0,,,,0,,,,,16.1,,,98.94,,83,
1/13/2012 7:00,-5.1,-7.7,82,22,16.1,98.84,Cloudy,0,,,,0,,,,0,,,,,16.1,,,98.84,,82,
1/13/2012 8:00,-5.1,-7.5,83,26,8,98.69,Freezing Rain,0,,,,0,,,,0,,,,,8,,,98.69,,83,
1/13/2012 9:00,-5,-7.3,84,32,4.8,98.56,"Freezing Rain,Snow Grains",0,,,,0,,,,0,,,,,4.8,,,98.56,,84,
1/13/2012 10:00,-4.8,-7.2,83,26,12.9,98.44,Freezing Drizzle,0,,,,0,,,,0,,,,,12.9,,,98.44,,83,
1/13/2012 11:00,-4.8,-7.3,83,28,9.7,98.22,Freezing Rain,0,,,,0,,,,0,,,,,9.7,,,98.22,,83,
1/13/2012 12:00,-4.8,-7.5,81,24,2,98.07,Snow,0,,,,0,,,,0,,,,,2,,,98.07,,81,
1/13/2012 13:00,-4.9,-7.3,83,20,1.2,97.99,Snow,0,,,,0,,,,0,,,,,1.2,,,97.99,,83,
1/13/2012 14:00,-4.8,-7,85,6,2,98.07,Snow,0,,,,0,,,,0,,,,,2,,,98.07,,85,
1/13/2012 15:00,-4.3,-6.5,85,13,8,98.1,Snow,0,,,,0,,,,0,,,,,8,,,98.1,,85,
1/13/2012 16:00,-3.7,-6,84,11,6.4,98.16,Snow,0,,,,0,,,,0,,,,,6.4,,,98.16,,84,
1/13/2012 17:00,-2.9,-4.8,87,15,1.6,98.23,Snow,0,,,,0,,,,0,,,,,1.6,,,98.23,,87,
1/13/2012 18:00,-1.7,-3.3,89,26,16.1,98.32,Snow,0,,,,0,,,,0,,,,,16.1,,,98.32,,89,
1/13/2012 19:00,-2.5,-4.5,86,33,2,98.6,Snow,0,,,,0,,,,0,,,,,2,,,98.6,,86,
1/13/2012 20:00,-3.2,-5.1,87,32,2,98.89,Snow,0,,,,0,,,,0,,,,,2,,,98.89,,87,
1/13/2012 21:00,-4.8,-7.9,79,37,4.8,99.09,"Snow,Blowing Snow",0,,,,0,,,,0,,,,,4.8,,,99.09,,79,
1/13/2012 22:00,-5.5,-10.1,70,32,12.9,99.28,Snow,0,,,,0,,,,0,,,,,12.9,,,99.28,,70,
1/13/2012 23:00,-7.6,-11.2,75,35,9.7,99.51,"Snow,Blowing Snow",0,,,,0,,,,0,,,,,9.7,,,99.51,,75,
1/14/2012 0:00,-8.9,-13.1,72,39,9.7,99.67,"Snow,Blowing Snow",0,,,,0,,,,0,,,,,9.7,,,99.67,,72,
1/14/2012 1:00,-9.7,-14.3,69,24,12.9,99.85,Snow,0,,,,0,,,,0,,,,,12.9,,,99.85,,69,
1/14/2012 2:00,-11.2,-15.5,70,28,9.7,100.01,"Snow,Blowing Snow",0,,,,0,,,,0,,,,,9.7,,,100.01,,70,
1/14/2012 3:00,-12,-16.2,71,24,8,100.16,"Snow,Blowing Snow",0,,,,0,,,,0,,,,,8,,,100.16,,71,
1/14/2012 4:00,-13.4,-18.9,63,20,16.1,100.26,Snow,0,,,,0,,,,0,,,,,16.1,,,100.26,,63,
1/14/2012 5:00,-14.3,-19.8,63,24,25,100.39,Cloudy,0,,,,0,,,,0,,,,,25,,,100.39,,63,
1/14/2012 6:00,-15.2,-20.6,63,24,25,100.6,Cloudy,0,,,,0,,,,0,,,,,25,,,100.6,,63,
1/14/2012 7:00,-16.8,-22.2,63,26,25,100.73,Mostly Cloudy,1,,,,0,,,,0,,,,,25,,,100.73,,63,
1/14/2012 8:00,-17.9,-23.5,62,20,24.1,100.84,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.84,,62,
1/14/2012 9:00,-18,-23.6,61,19,24.1,100.97,Cloudy,0,,,,0,,,,0,,,,,24.1,,,100.97,,61,
1/14/2012 10:00,-18,-23.9,60,22,24.1,101.08,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.08,,60,
1/14/2012 11:00,-17.8,-23.9,59,20,24.1,101.14,Mostly Cloudy,0,,,,0,,,,0,,,,,24.1,,,101.14,,59,
1/14/2012 12:00,-17.5,-23.8,58,20,48.3,101.16,Mostly Cloudy,0,,,,0,,,,1,,,,,48.3,,,101.16,,58,
1/14/2012 13:00,-17.1,-24.1,55,17,48.3,101.18,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,101.18,,55,
1/14/2012 14:00,-16.7,-23.4,56,17,48.3,101.2,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.2,,56,
1/14/2012 15:00,-16.7,-23.4,56,22,48.3,101.24,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.24,,56,
1/14/2012 16:00,-16.7,-24.3,52,19,24.1,101.3,Mostly Cloudy,0,,,,1,,,,0,,,,,24.1,,,101.3,,52,
1/14/2012 17:00,-17.4,-24.4,54,13,25,101.36,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.36,,54,
1/14/2012 18:00,-17.7,-24.3,56,20,25,101.46,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.46,,56,
1/14/2012 19:00,-18.3,-24.4,59,17,25,101.56,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.56,,59,
1/14/2012 20:00,-19.6,-25.8,58,13,25,101.62,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.62,,58,
1/14/2012 21:00,-20,-25.9,59,11,25,101.65,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.65,,59,
1/14/2012 22:00,-19.9,-26,58,13,25,101.74,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.74,,58,
1/14/2012 23:00,-20.3,-26.2,59,9,25,101.79,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,101.79,,59,
1/15/2012 0:00,-21.2,-26.8,61,11,25,101.81,Cloudy,0,,,,0,,,,0,,,,,25,,,101.81,,61,
1/15/2012 1:00,-21.1,-26.6,61,9,25,101.86,Cloudy,0,,,,0,,,,0,,,,,25,,,101.86,,61,
1/15/2012 2:00,-21.4,-26.6,63,9,25,101.99,Cloudy,0,,,,0,,,,0,,,,,25,,,101.99,,63,
1/15/2012 3:00,-20.7,-26.1,62,4,25,102.04,Cloudy,0,,,,0,,,,0,,,,,25,,,102.04,,62,
1/15/2012 4:00,-21,-26.6,61,0,25,102.12,Cloudy,0,,,,0,,,,0,,,,,25,,,102.12,,61,
1/15/2012 5:00,-21.3,-26.5,63,6,25,102.19,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,102.19,,63,
1/15/2012 6:00,-23.2,-28.5,62,7,25,102.28,Mostly Cloudy,0,,,,0,,,,0,,,,,25,,,102.28,,62,
1/15/2012 7:00,-22.8,-28,62,9,25,102.37,Mainly Clear,0,,,,0,,,,0,,,,,25,,,102.37,,62,
1/15/2012 8:00,-23.3,-28.5,62,7,24.1,102.45,Clear,0,,,,1,,,,0,,,,,24.1,,,102.45,,62,
1/15/2012 9:00,-22.2,-27.8,60,9,48.3,102.57,Mainly Clear,0,,,,0,,,,1,,,,,48.3,,,102.57,,60,
1/15/2012 10:00,-20.6,-26.8,58,9,48.3,102.66,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,102.66,,58,
1/15/2012 11:00,-19.3,-26.1,55,9,48.3,102.68,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,102.68,,55,
1/15/2012 12:00,-18,-25.5,52,13,48.3,102.67,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,102.67,,52,
1/15/2012 13:00,-16.8,-24.2,53,20,48.3,102.65,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,102.65,,53,
1/15/2012 14:00,-16,-23.4,53,26,48.3,102.66,Mainly Clear,0,,,,1,,,,1,,,,,48.3,,,102.66,,53,
1/15/2012 15:00,-15.4,-22.8,53,24,48.3,102.71,Clear,0,,,,1,,,,1,,,,,48.3,,,102.71,,53,
1/15/2012 16:00,-15.1,-22.8,52,24,48.3,102.79,Clear,0,,,,1,,,,1,,,,,48.3,,,102.79,,52,
1/15/2012 17:00,-16.2,-23.2,55,15,25,102.85,Clear,0,,,,1,,,,0,,,,,25,,,102.85,,55,
1/15/2012 18:00,-16.3,-22.9,57,17,25,102.89,Clear,0,,,,1,,,,0,,,,,25,,,102.89,,57,
1/15/2012 19:00,-16.3,-22.7,58,20,25,102.94,Clear,0,,,,1,,,,0,,,,,25,,,102.94,,58,
1/15/2012 20:00,-16.7,-22.4,61,17,25,102.98,Clear,0,,,,1,,,,0,,,,,25,,,102.98,,61,
1/15/2012 21:00,-16.9,-22.2,63,15,25,103.02,Clear,0,,,,1,,,,0,,,,,25,,,103.02,,63,
1/15/2012 22:00,-16.9,-21.7,66,17,25,103.07,Clear,0,,,,1,,,,0,,,,,25,,,103.07,,66,
1/15/2012 23:00,-16.9,-21.4,68,15,25,103.09,Clear,0,,,,1,,,,0,,,,,25,,,103.09,,68,
1/16/2012 0:00,-17.1,-21.9,66,15,25,103.09,Clear,0,,,,1,,,,0,,,,,25,,,103.09,,66,
1/16/2012 1:00,-17.8,-22.7,65,6,25,103.05,Clear,0,,,,1,,,,0,,,,,25,,,103.05,,65,
1/16/2012 2:00,-18.5,-23,68,6,25,103.08,Clear,0,,,,1,,,,0,,,,,25,,,103.08,,68,
1/16/2012 3:00,-19.2,-23.8,67,6,25,103.07,Clear,0,,,,1,,,,0,,,,,25,,,103.07,,67,
1/16/2012 4:00,-18.7,-23.5,66,0,25,103.05,Clear,0,,,,1,,,,0,,,,,25,,,103.05,,66,
1/16/2012 5:00,-19.1,-23.3,69,0,25,103.02,Clear,0,,,,1,,,,0,,,,,25,,,103.02,,69,
1/16/2012 6:00,-18.7,-23.2,68,0,25,103.01,Clear,0,,,,1,,,,0,,,,,25,,,103.01,,68,
1/16/2012 7:00,-17.9,-21.5,73,4,48.3,102.96,Mainly Clear,0,,,,0,,,,1,,,,,48.3,,,102.96,,73,
1/16/2012 8:00,-17.9,-22.6,67,9,48.3,102.9,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,102.9,,67,
1/16/2012 9:00,-14.4,-20.7,59,22,48.3,102.75,Cloudy,0,,,,1,,,,1,,,,,48.3,,,102.75,,59,
1/16/2012 10:00,-13.6,-18.7,65,19,48.3,102.62,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,102.62,,65,
1/16/2012 11:00,-12.7,-17.7,66,20,48.3,102.44,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,102.44,,66,
1/16/2012 12:00,-10.7,-16.9,60,19,48.3,102.17,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,102.17,,60,
1/16/2012 13:00,-10.1,-16.1,61,13,48.3,101.92,Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.92,,61,
1/16/2012 14:00,-9,-13.8,68,13,48.3,101.71,Mostly Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.71,,68,
1/16/2012 15:00,-8,-13.8,63,17,48.3,101.49,Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.49,,63,
1/16/2012 16:00,-7.1,-14.1,57,9,48.3,101.41,Cloudy,0,,,,1,,,,1,,,,,48.3,,,101.41,,57,
1/16/2012 17:00,-7.6,-14.8,56,4,25,101.34,Mostly Cloudy,0,,,,1,,,,0,,,,,25,,,101.34,,56,
1/16/2012 18:00,-12.5,-17.5,66,15,25,101.31,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.31,,66,
1/16/2012 19:00,-14.8,-19.1,70,15,25,101.23,Mainly Clear,0,,,,0,,,,0,,,,,25,,,101.23,,70,
1/16/2012 20:00,-14,-18.3,70,13,25,101.19,Cloudy,0,,,,0,,,,0,,,,,25,,,101.19,,70,
1/16/2012 21:00,-12.9,-17.1,71,11,25,101.12,Cloudy,0,,,,0,,,,0,,,,,25,,,101.12,,71,
1/16/2012 22:00,-12.2,-16.5,70,9,25,101.05,Cloudy,0,,,,0,,,,0,,,,,25,,,101.05,,70,
1/16/2012 23:00,-11.5,-15.7,71,7,25,100.98,Cloudy,0,,,,0,,,,0,,,,,25,,,100.98,,71,
1/17/2012 0:00,-10.8,-15,71,9,25,100.94,Cloudy,0,,,,0,,,,0,,,,,25,,,100.94,,71,
1/17/2012 1:00,-10.4,-14.6,71,9,25,100.88,Cloudy,0,,,,0,,,,0,,,,,25,,,100.88,,71,
1/17/2012 2:00,-9.7,-13.7,73,9,25,100.84,Cloudy,0,,,,0,,,,0,,,,,25,,,100.84,,73,
1/17/2012 3:00,-9.2,-13.2,73,6,25,100.84,Cloudy,0,,,,0,,,,0,,,,,25,,,100.84,,73,
1/17/2012 4:00,-9,-12.2,78,6,6.4,100.8,Freezing Drizzle,0,,,,0,,,,0,,,,,6.4,,,100.8,,78,
1/17/2012 5:00,-8.3,-10.4,85,6,3.6,100.75,"Freezing Drizzle,Snow",0,,,,0,,,,0,,,,,3.6,,,100.75,,85,
1/17/2012 6:00,-7.7,-9.9,84,6,2.4,100.72,"Freezing Drizzle,Snow",0,,,,0,,,,0,,,,,2.4,,,100.72,,84,
1/17/2012 7:00,-7.5,-9.6,85,9,2,100.69,Snow,0,,,,0,,,,0,,,,,2,,,100.69,,85,
1/17/2012 8:00,-7.4,-9.6,84,9,2.4,100.65,Snow,0,,,,0,,,,0,,,,,2.4,,,100.65,,84,
1/17/2012 9:00,-7,-9.5,82,15,4,100.59,Snow,0,,,,0,,,,0,,,,,4,,,100.59,,82,
1/17/2012 10:00,-6.5,-9,82,15,1.2,100.6,Snow,0,,,,0,,,,0,,,,,1.2,,,100.6,,82,
1/17/2012 11:00,-6.1,-8.5,83,15,2.4,100.53,Snow,0,,,,0,,,,0,,,,,2.4,,,100.53,,83,
1/17/2012 12:00,-5.3,-7.9,82,19,2.8,100.38,Snow,0,,,,0,,,,0,,,,,2.8,,,100.38,,82,
1/17/2012 13:00,-5.1,-7.7,82,22,2.4,100.23,Snow,0,,,,0,,,,0,,,,,2.4,,,100.23,,82,
1/17/2012 14:00,-4.3,-6.5,85,22,1.6,100.05,Snow,0,,,,0,,,,0,,,,,1.6,,,100.05,,85,
1/17/2012 15:00,-3.7,-6,84,24,1.2,99.9,Snow,0,,,,0,,,,0,,,,,1.2,,,99.9,,84,
1/17/2012 16:00,-3.5,-6,83,28,1.2,99.69,Snow,0,,,,0,,,,0,,,,,1.2,,,99.69,,83,
1/17/2012 17:00,-3.6,-5.9,84,22,1.6,99.57,Snow,0,,,,0,,,,0,,,,,1.6,,,99.57,,84,
1/17/2012 18:00,-3.5,-5.8,84,22,2.4,99.38,Snow,0,,,,0,,,,0,,,,,2.4,,,99.38,,84,
1/17/2012 19:00,-3.3,-5.6,84,24,4.8,99.22,"Freezing Drizzle,Snow",0,,,,0,,,,0,,,,,4.8,,,99.22,,84,
1/17/2012 20:00,-3.6,-5.7,85,24,3.2,98.98,Freezing Rain,0,,,,0,,,,0,,,,,3.2,,,98.98,,85,
1/17/2012 21:00,-2.9,-4.9,86,26,2.8,98.71,Freezing Rain,0,,,,0,,,,0,,,,,2.8,,,98.71,,86,
